"id","question_name","category","status"
"","వైరల్ సంక్రమణ ' ఈ వ్యాధిని కలుగజేస్తుంది","1","1"
"","కామెర్లు' ఈ అవయవ క్రియ జరగకపోవడం వలన వస్తుంది","1","1"
"","టైఫాయిడ్' కు ఈ క్రింది మందులను నిర్మూలనకరిగా పరిగణించవచ్చు","1","1"
"","ట్రిపనోసోమా' అనునది వ్యాధికారక జీవి. ఇది జంతువు నుండి జంతువుకు లేదా మనిషికి ఈ క్రింది వాహకం ద్వారా రవాణా చేస్తుంది","1","1"
"","అధిక ఆల్కహాలును సేవించటం ఈ అవయవాలకు అనర్థం","1","1"
"","సిఫిలిస్'వ్యాధిని కలుగజేయునది","1","1"
"","ఈ క్రింది జీవి చర్మమును తొలుచుకొని దేహంలోకి ప్రవేశించి ప్రేగులను ఆవరించుకొని వుంటుంది","1","1"
"","ఈ క్రింది కారక జీవులు డిఫ్తీరియా మరియు ఇన్ ఫ్లూఎంజా కలుగజేయును","1","1"
"","మొట్టమొదటిసారిగా 'గుండె ఆపరేషన్' ను చేసిన వారు ఎవరు?","1","1"
"","ఈ క్రింది వ్యాధి లక్షణాలలో ముఖ్యంగా అధిక యూరిక్ ఆమ్లం నిల్వలు రక్తంలో వుండటం","1","1"
"","ఫుట్ మరియు మౌత్ జబ్బులు ఈ క్రింది వాటిలో ప్రదర్శించబడతాయి","1","1"
"","పోలియో వైరస్ దేహ శరీరములో ఈ క్రింది విధంగా ప్రవేసించబడుతాయి","1","1"
"","పాముకాటు వేసిన సమయంలో, కాటు వేసిన ప్రాంతంలో (టేర్నికట్) ఒక పొడిగుడ్డను గట్టిగ కట్టడంవలన","1","1"
"","కొన్ని రకాల శిలీంధ్రాలు ఫంగస్ లు మానవులకు కొన్ని రకాల వ్యాధులను కలుగజేస్తాయి. ఈ క్రింది వానిలో ఒకదానిని గుర్తించండి","1","1"
"","వాయువ్య దేశాలలో ఏ దేశంలో ప్రమాదకరమైన  సివిరియ అక్యూట్ రెస్పిరెటరీ సిండ్రోమ్ (SARS) అనేది అనేక మంది చావుకు కారణమయ్యింది","1","1"
"","అవాయు స్థితిలో బ్యాక్టీరియా జాతులు మానవ జాతి వినాశనానికి  కారణభూతమైనవి, ఈ క్రింది ఏదైనా ఒక వ్యాధిని క్లాస్టిరియం జాతుల వలన వచ్చే వ్యాధిని గుర్తించండి","1","1"
"","రిస్పెరిన్' అనేది ఈ క్రింది విధంగా పనిచేస్తుంది","1","1"
